lsoa11,ah3h,ah3g,ah3e,ah3r,ah3ahah
E01000386,-0.760508473,0.040304836,0.917670097,0.927244515,26.10786747
E01000387,0.477411485,0.617735042,1.263194496,-0.363786986,33.24702138
E01000388,-0.889235747,-0.357539593,1.182597231,0.773138837,24.88274055
E01000389,-1.13243252,-0.388755379,1.097781483,0.73069494,23.13306662
E01000390,-0.10813473,-0.406657596,1.06601941,0.186275931,21.6566252
E01000391,-0.29654172,-0.107838546,1.00301655,0.356583137,22.73360802
E01000392,-1.022359537,0.28853168,1.263376703,0.933687338,31.11047857
E01000393,-0.671520581,0.251687984,1.272549779,0.647274255,29.09866753
E01000394,-0.716081494,0.278983389,1.243241315,0.974199908,31.75345647
E01000395,-0.284757585,0.591933729,1.111413518,0.392682659,30.40478421
E01000396,-0.208761202,0.315552516,1.031349392,0.249782777,25.91825399
E01000398,-0.239005249,0.488844474,1.174690363,0.166995972,28.52994898
E01000399,-0.802165395,-0.029173092,1.070041714,0.556991712,23.75877339
E01000400,-0.724188373,0.313649855,1.118469969,0.887442267,29.93994313
E01000401,-1.220805708,0.187268405,1.204170354,0.894169399,28.98097865
E01000402,0.038642226,0.25392463,1.140812061,0.394652409,28.64159842
E01000403,-0.839948435,0.181789008,1.399237983,1.05416469,33.05181282
E01000404,-0.273137423,-0.283706119,1.411994684,1.133777445,32.71268617
E01000405,0.20719995,0.259064834,1.395347157,0.207407207,31.35757737
E01000406,0.187230026,0.382648649,1.140812061,0.159376719,29.36723209
E01000407,-0.895423321,0.203142823,1.257094437,0.576261228,27.47366685
E01000408,0.244336207,0.443075411,1.282509081,0.314429497,32.96592963
E01000409,-0.490999631,-0.106688739,1.059793294,0.592396499,24.27849366
E01000410,-0.287201349,0.537791669,0.976318528,0.383778714,28.43238838
E01000411,-0.680088743,0.290791979,1.006191112,0.409252821,24.90801613
E01000412,0.159840366,0.521669935,0.976318528,0.175403494,29.33647104
E01000413,-0.436792239,0.609410787,0.905998337,1.078608039,33.98206317
E01000414,-0.883310835,0.492249001,1.163456675,1.64828174,39.69883334
E01000415,-0.302597403,0.258476901,1.129008362,0.405016113,26.92074528
E01000416,-0.676199466,0.212386445,1.467305949,-0.066975395,26.10366974
E01000417,-0.094004482,0.007949698,1.302274539,0.039342148,25.44132906
E01000418,-0.001267456,0.273813078,1.3456583,-0.006066934,28.37911568
E01000419,-0.113128997,0.754091658,1.167981882,-0.200057111,30.82537701
E01000420,0.204164566,0.926962139,1.173205913,0.470372204,39.73643099
E01000421,0.140583592,0.870350918,1.167981882,0.094727475,35.75902186
E01000422,-0.814113408,0.035482909,1.467305949,-0.291359034,23.40453082
E01000423,-0.773244671,0.65018083,0.859736905,0.504758573,28.32799577
E01000424,-0.933696204,0.216914481,0.721301276,1.047456034,26.68371382
E01000425,-0.423742028,0.525917537,0.869943583,0.270978703,26.10448134
E01000426,-0.692045495,0.883326812,0.770172232,0.67854464,32.99099803
E01000427,-0.442529216,0.414108308,0.725160501,0.978766478,29.23134959
E01000428,-0.689748778,-0.09039355,0.554627215,1.04748297,23.62985869
E01000429,-0.321903547,0.1817463,1.514473566,0.662047481,32.35465062
E01000430,0.098847632,-0.042731787,1.308941605,-0.185083983,25.23028685
E01000431,0.153808317,0.507872194,1.395845243,-0.079870389,32.03365958
E01000432,-0.08137066,0.501199083,1.423392966,-0.120451185,30.61089472
E01000433,0.068976005,0.33976145,1.408164272,-0.147799171,29.44234189
E01000434,-0.154180888,0.150862687,1.324736466,-0.165778798,25.45202878
E01000435,0.13898692,0.569714922,1.305728902,-0.155290333,31.3219629
E01000436,-0.203439259,0.731404416,1.160729406,0.11432946,31.55996493
E01000437,0.097280596,0.705190648,1.11188746,0.07011179,32.06034482
E01000438,-1.015188114,0.873129744,1.098777312,1.216372952,39.82376204
E01000439,-1.418645218,0.864091878,1.111161772,1.631020614,43.75865046
E01000440,0.004134313,0.756774357,1.153028874,0.219341344,33.59018599
E01000441,-0.171256874,1.004823324,1.122184983,0.572674885,39.25063074
E01000442,0.139206929,0.96052581,1.160291211,0.21610893,38.03147563
E01000443,-0.055074294,0.027320927,1.149914186,0.259076423,25.46643039
E01000444,-0.022949154,-0.495737848,0.526788901,-0.297957649,15.02765211
E01000445,-0.039641682,-0.263683109,1.055367915,0.039668323,21.66785757
E01000446,0.03575767,-0.233073426,0.960032246,0.410218141,23.78457798
E01000447,-1.370874476,-0.658853721,0.701995916,0.984727256,20.96444432
E01000448,-0.490699946,-0.786926457,0.836879002,0.117210093,16.6749477
E01000449,-1.029108891,-0.716213983,0.812689915,0.372052549,17.05896467
E01000450,-0.516802755,0.475934783,1.157570043,-0.38565027,24.50217977
E01000451,-0.272577375,0.786861198,1.182941749,-0.249057405,30.5727318
E01000452,-0.462800327,0.830748194,1.184439209,-0.157005321,30.97451369
E01000453,-0.511246415,0.601846672,1.191925444,0.003690643,28.16889574
E01000454,-0.655072746,0.612257297,1.211569649,0.145735798,28.94911307
E01000455,-1.175278401,0.208110934,1.211569649,0.420312519,25.42053798
E01000456,-0.528454949,0.520994443,1.213331307,0.246701864,28.78341422
E01000457,-1.279367077,0.728133214,0.718715701,1.47338019,36.74348753
E01000458,-0.695884218,0.184845391,0.989940496,0.575166885,25.06913067
E01000459,-1.136685426,0.110151495,0.983100079,1.025908396,27.47431981
E01000460,-0.440444778,0.199545843,0.852859979,0.564906935,24.66561917
E01000461,-0.019886346,0.210064902,1.047614524,0.15826709,25.46657555
E01000462,-1.111720748,0.881066144,0.852859979,1.410984116,39.7663389
E01000463,-0.532590136,0.503271497,0.859208959,0.366942717,26.00888837
E01000464,0.077266905,0.312534089,1.3456583,-0.519580788,27.21635898
E01000465,0.092013053,-0.423989057,1.206163092,-0.632201967,20.8696875
E01000466,-0.505997,-0.146871249,1.440493776,-0.515231094,22.02487772
E01000467,0.57925764,-1.203507427,1.362887705,-0.748527849,24.62601396
E01000468,0.760836197,-1.10952655,1.497485602,-0.855743432,27.39576333
E01000469,0.718109079,-0.625517586,1.377205697,-0.830264375,26.55052348
E01000470,-1.025113812,0.393305702,1.437600138,-0.252545246,26.01170963
E01000471,-0.096904158,-0.455911629,1.536259231,0.393152718,28.03502581
E01000472,-0.787095183,0.47250015,1.434212934,1.185746402,37.65063271
E01000473,-1.458718883,0.624588383,1.344035357,1.213284108,38.05164689
E01000474,-0.637138491,0.267061538,1.174033086,0.476933045,26.89621392
E01000475,-0.276828591,-0.005807473,1.329919076,0.601642456,28.63415663
E01000476,-0.635821555,0.006120672,1.413350623,0.61049469,28.47847082
E01000477,-0.050640242,-0.279542198,1.413350623,0.434219335,27.83477507
E01000478,-1.063816371,0.455113882,1.344035357,0.781830892,32.39899125
E01000479,-0.454792347,0.086895087,1.174047909,0.310690591,24.7604233
E01000480,-0.6491037,0.285055767,1.113003393,0.51798404,26.71843301
E01000481,-1.039566533,0.212304227,1.253790352,0.605151975,27.52281831
E01000482,-0.900689373,0.453333991,1.354301081,0.698128305,32.03841469
E01000483,-0.600351764,-0.456343929,1.402943627,0.707319553,27.02944349
E01000484,-0.578788452,0.563664567,0.960828799,0.470775472,28.23807974
E01000485,-1.000837776,0.859184953,0.925364203,0.62990695,32.80810433
E01000486,-0.265409114,0.654047241,0.998565609,0.665122277,32.46998654
E01000487,-0.710468854,0.566115918,1.088705416,1.070388751,34.13612071
E01000488,-0.901798477,0.616020836,1.465805366,0.593881763,34.33585252
E01000489,-1.330891133,0.183563642,1.467695016,0.443735384,27.95847235
E01000490,-0.63989614,-0.157815961,1.480207156,0.644586124,28.50637555
E01000491,-0.381737343,0.0057911,1.4513185,0.204207254,26.70541895
E01000492,-1.226259449,0.595103934,1.434368639,0.261461563,30.87592894
E01000493,-0.613701894,0.500824416,1.434368639,0.627556039,33.44864659
E01000494,-0.579809179,0.289046528,1.409569332,0.561053401,30.49296755
E01000495,-0.567764585,-0.0357468,1.409569332,0.613748265,28.35330698
E01000497,-0.365870587,0.625598142,1.51560492,0.358408441,34.68559504
E01000498,0.216552531,0.360949572,1.519031145,-0.130768375,31.91495104
E01000499,-0.014755722,0.847418292,1.49354476,0.255809666,38.89953371
E01000501,-0.14253003,0.089413118,1.676855589,0.10607589,30.41183065
E01000502,-0.161974053,-0.083280186,1.617366393,-0.03659197,27.77806697
E01000503,-0.244670598,0.399146047,1.522491858,0.157660122,31.2507929
E01000504,-0.898182124,0.862560732,1.517751163,0.805391361,40.55759482
E01000505,-0.821167016,0.952777174,1.554416007,0.69767695,41.94882702
E01000506,-0.78036743,0.914961583,1.631328652,0.637203053,41.8195287
E01000507,-0.556832898,0.816682817,1.687281669,0.562188636,40.57513631
E01000508,-0.809249269,1.024593044,1.634755099,0.915256176,46.17815084
E01000509,-0.456749692,0.536014665,1.540298944,0.86068781,37.55587289
E01000510,-1.189684084,0.592351166,1.540298944,1.434363138,42.44734615
E01000511,-0.939268411,0.416256361,1.593788104,0.427469691,32.13042544
E01000512,-0.611496584,0.49452273,1.593788104,0.626789212,35.30822743
E01000513,-1.037556032,0.778658826,1.005408181,0.896882012,34.36218574
E01000514,-0.761760605,0.385236999,0.986810464,0.751711794,28.2515711
E01000515,-0.315047727,0.016946456,0.933965499,0.966457513,27.79076411
E01000516,-1.089356712,0.932697753,0.996142413,0.774588335,35.85364277
E01000517,-1.326990059,1.069013185,0.896102693,0.732523562,36.97943871
E01000518,-0.194889535,0.444077412,1.018361991,0.950855512,32.75406543
E01000519,-0.259183697,0.071394323,0.94558079,0.759293341,26.72035315
E01000520,-0.467823492,0.445384076,0.946197175,0.489949069,27.22452569
E01000521,-1.464731104,0.377568202,1.603411722,1.04102589,36.44717471
E01000522,-0.49908468,0.302197339,1.619594924,0.637588741,33.97167449
E01000523,-1.139584246,0.558847355,1.471458396,1.314061804,39.85515293
E01000524,-1.201102354,0.568046169,1.471458396,1.333515145,40.10490146
E01000525,-1.37897631,0.029368254,1.471458396,1.382618012,35.32381151
E01000526,-1.180972446,0.821900287,1.760660726,0.985767127,43.91790357
E01000527,-0.814893984,0.706223931,1.619594924,0.689833438,38.55395776
E01000528,-0.944649483,0.773823932,1.619594924,0.508896543,37.90184553
E01000530,-0.675729606,0.404924116,1.448067243,0.820677514,33.94605645
E01000531,-0.424598615,0.660708753,1.451557696,1.238179396,41.77712786
E01000532,-0.515438476,0.602473079,1.447265062,1.023095447,38.51957621
E01000533,-1.000909221,0.37511874,1.460669262,1.220125127,36.81624475
E01000534,-0.952515233,0.423206696,1.455338636,0.801777114,33.52398178
E01000535,-1.214724181,0.432917518,1.456429617,1.500123298,40.17931561
E01000536,-1.330817516,0.841428816,0.859056271,0.832528004,33.21023997
E01000538,-0.309674574,0.615006541,0.932970348,0.445230942,29.3931645
E01000539,-0.619248363,0.683821784,0.932970348,0.670100606,31.17896699
E01000540,-0.344560866,0.701889116,0.875813821,0.328620786,29.27115551
E01000541,-1.546885341,0.807416455,0.861908975,0.935438984,33.49173532
E01000543,-1.465105354,1.285576164,0.867935498,1.074515182,43.27920204
E01000544,-1.3497741,0.488803034,1.727255086,1.375103984,42.4108965
E01000545,-1.909320346,0.906041266,1.520845854,2.031497103,52.7010441
E01000546,-1.498109014,0.775302261,1.480207156,1.614639943,46.07547358
E01000547,-1.479681298,0.99706763,1.523779392,1.707512652,51.41603421
E01000548,-1.603620991,1.093400943,1.523779392,1.473239778,50.89970007
E01000549,-1.217341863,0.379246262,1.605921704,1.154393696,37.75212218
E01000550,-1.80367535,0.414761983,1.649055221,1.487602546,41.77235174
E01000551,-1.46152576,0.575077446,1.684215528,0.678288833,36.41423158
E01000552,-1.543851309,0.320975583,1.893732008,0.931632149,37.75846294
E01000553,-1.070210549,1.138559339,1.374771326,0.927058133,44.95070408
E01000554,-0.615721199,0.777891793,1.471003653,0.493345297,36.70162802
E01000555,-0.79956606,0.70287885,1.543792589,0.547685213,36.44099603
E01000556,-1.783549787,1.303242134,1.363634516,1.515983293,52.95557196
E01000557,-1.367107003,0.77592283,1.410510865,1.110269434,40.11720513
E01000558,-0.992098716,0.169687336,1.377957171,0.880611146,30.8740268
E01000559,-1.32545582,0.431767898,1.410510865,1.356521385,38.02202189
E01000560,-1.153839784,0.009497612,1.384679526,1.104516696,31.56478147
E01000561,-0.982601582,0.121477565,1.366645835,1.045059281,31.8660065
E01000562,-0.267009404,0.191521473,0.983446389,0.180648432,23.67358328
E01000563,-0.299524228,0.602276787,0.962055635,0.224859029,28.06842713
E01000564,-0.127649016,0.847916189,1.038587718,0.471868136,34.93299386
E01000565,-0.616527959,0.542734616,1.019936807,0.726891635,30.43658458
E01000566,-0.026549268,0.762764218,1.028819308,0.160871698,31.95138043
E01000567,-0.628479481,0.030501281,1.008131825,0.686286546,25.08319789
E01000568,-0.871253621,1.026735874,0.87197355,0.748559858,36.64826521
E01000569,-0.271870461,0.606055107,0.962029991,0.100994453,27.47567553
E01000570,-0.319356231,0.843327527,1.10873584,0.367208288,33.88910926
E01000571,-0.724193474,0.751514585,1.118825917,0.348437304,31.1728021
E01000572,-0.0796176,0.690077613,0.964864549,0.22291875,30.40002883
E01000573,-0.984293534,0.763962955,1.056132422,1.442318344,40.10874199
E01000574,-0.047398208,0.850927044,1.031505525,0.637671037,36.71146657
E01000575,-1.269500991,0.922877631,1.080288275,1.66718117,45.0545671
E01000576,-0.585395789,0.581579558,1.080061234,0.411835284,29.07744774
E01000577,-0.086849855,1.733252148,1.083152893,0.297777371,45.60202361
E01000578,-0.586668467,0.484308509,1.181209689,0.414512053,28.93406793
E01000579,-0.446621213,0.231952531,1.435906647,1.108847272,35.39215789
E01000580,-1.454596385,0.262772457,1.468776896,0.453022396,28.65249015
E01000581,-0.868101277,0.482224592,1.44024562,0.689572085,33.20738609
E01000582,-0.808180397,0.300573633,1.51173592,0.73045003,32.52839866
E01000583,-1.992282603,0.444402468,1.538872422,1.037475306,36.1456283
E01000584,-0.739093414,0.612997716,1.44024562,1.075340897,38.49373273
E01000585,-0.908817506,0.570592458,1.437971151,1.160663938,38.35329188
E01000586,-1.0867679,0.355684654,1.51173592,1.556603977,40.74114626
E01000587,-0.64686847,1.261238851,0.990745215,0.400506038,39.53481028
E01000588,-0.742741954,1.069111254,1.007330097,0.682397038,38.39493842
E01000589,-0.785211528,1.192085642,0.931736543,0.34176187,37.12254634
E01000590,-0.841470398,0.427150938,0.964006388,0.115767893,23.7071502
E01000591,-1.484634348,1.214695778,0.92837259,0.976570846,41.77797281
E01000592,-0.807658636,0.970036973,0.991815148,1.261281167,41.47882329
E01000593,-0.727668978,1.022482379,0.976704007,0.599658886,36.55617328
E01000594,-0.88984217,1.252179712,0.953922179,0.642814982,40.45627734
E01000595,-0.481954266,0.426975368,1.627112378,-0.090264013,30.6409607
E01000596,-0.181633887,0.158847419,1.703387375,-0.319815514,29.04544506
E01000599,-0.798856093,0.429418986,1.56175255,0.471666684,32.47859965
E01000600,-0.289425424,0.544535907,1.458326979,0.012819804,31.12121517
E01000601,-0.2522115,1.084073291,1.619800959,-0.32065393,40.81257581
E01000602,-0.662812629,-0.281544771,1.603038702,-0.387195946,23.34339505
E01000603,-0.266308464,0.106844118,1.619800959,-0.485978993,26.87594946
E01000604,0.031325723,-0.447600578,1.477217604,-0.488508951,23.70189895
E01000605,-0.675106721,-0.590196239,1.471677883,0.481930853,25.34449894
E01000606,-0.553624782,0.252122995,1.02221579,0.595692093,26.45796692
E01000607,-0.422798888,0.727448273,1.058397679,0.728660701,34.04083543
E01000608,-0.831528642,0.349347705,1.044150631,1.070664091,31.03662675
E01000609,-0.571961807,0.216595313,1.045608682,0.560193255,26.01116543
E01000610,-0.813365949,0.111629729,1.052194304,0.965210189,28.03277601
E01000611,-0.78493192,0.689152737,1.066544209,1.374638316,38.67943477
E01000612,-0.795905036,0.2656706,1.059044059,0.809381885,28.08500059
E01000613,-0.255137718,0.256300471,1.065904977,0.615987283,28.10929769
E01000615,-0.385923911,1.455662151,1.363142539,0.512106408,47.45942098
E01000616,-1.170747277,0.376613509,1.184961582,1.074809175,32.2562354
E01000617,-0.861882574,0.123474152,1.242646938,0.877911173,29.23894454
E01000618,-0.674488675,-0.162094175,1.267573464,0.237780943,23.0872753
E01000619,-0.275602146,-0.23851722,1.423915547,-0.007705983,24.28427963
E01000620,-0.38783553,0.388216149,1.343791609,0.472884032,30.70673133
E01000621,-1.082010024,-0.008588428,1.471677883,0.104373005,24.62511132
E01000622,0.009372823,-0.4896927,1.312228431,0.501316049,26.81813095
E01000623,-0.826797051,0.283045294,1.202612416,0.829430363,29.81756599
E01000624,-0.646187733,-0.069034524,1.094470751,0.630073333,24.6792372
E01000625,-0.632519765,-0.304648054,1.202612416,0.638211048,24.77114653
E01000626,-0.028334496,0.259056258,1.520170777,0.482067907,33.05623909
E01000627,-0.127916337,0.439973066,1.512884961,0.470464668,34.19880723
E01000628,-0.700963548,0.758405926,1.49250063,0.318657779,35.19288015
E01000629,-0.966478229,0.070426718,0.911684902,0.872233489,25.38599626
E01000630,-1.160275708,0.93696388,1.180510602,1.444312761,44.13547451
E01000631,-1.448015013,0.60465129,1.050931646,1.235427464,34.92037869
E01000632,-1.499840926,0.576692118,1.288307849,1.128113252,35.90313579
E01000633,-1.656767898,0.735073635,1.117333651,1.495636991,40.24694157
E01000634,-1.10926606,0.604538484,1.09748938,1.227705541,35.57267281
E01000635,-1.546259899,1.207952955,1.119985393,1.677447232,50.55362604
E01000636,-1.557485421,0.712101164,1.226081684,1.527159328,41.44505846
E01000637,-1.230072659,1.258944964,1.627595195,1.185016136,52.09141572
E01000638,-1.479219985,1.490609053,1.677315241,1.764229371,61.2614656
E01000639,-1.326427476,1.229411148,1.482784597,1.713404308,55.37424057
E01000640,-2.019860427,1.460842169,1.565288772,1.681117242,58.7767381
E01000641,-1.575369185,1.193917548,1.582441379,1.509055263,53.75913236
